Timestamp,main,Refrigerator,Dish Washer,Microwave,Washer Dryer
2011-04-25 22:20:00-04:00,319.41183,112.46667,1.0,1.9333333,0.0
2011-04-25 22:21:00-04:00,314.25583,112.3125,1.0,2.0,0.0
2011-04-25 22:22:00-04:00,263.40085,112.4375,1.0,1.9375,0.0
2011-04-25 22:23:00-04:00,263.16568,112.5,1.0,2.0,0.0
2011-04-25 22:24:00-04:00,253.36783,112.066666,1.0,2.0,0.0
2011-04-25 22:25:00-04:00,250.1985,111.73333,1.0,2.0,0.0
2011-04-25 22:26:00-04:00,236.98666,97.8125,1.0,2.0,0.0
2011-04-25 22:27:00-04:00,138.54916,0.125,1.0,2.0,0.0
2011-04-25 22:28:00-04:00,146.44817,0.5,0.75,2.0,0.0
2011-04-25 22:29:00-04:00,145.64233,0.5625,1.0,2.0,0.0
2011-04-25 22:30:00-04:00,139.70567,0.5,0.6875,2.0,0.0
2011-04-25 22:31:00-04:00,137.96466,0.25,1.0,2.0,0.0
2011-04-25 22:32:00-04:00,138.82916,0.4375,0.9375,2.0,0.0
2011-04-25 22:33:00-04:00,139.41116,0.26666668,0.8,2.0,0.0
2011-04-25 22:34:00-04:00,139.48534,0.625,0.875,2.0,0.0
2011-04-25 22:35:00-04:00,138.94217,0.6875,0.9375,2.0,0.0
2011-04-25 22:36:00-04:00,138.65266,0.5,0.9375,2.0,0.0
2011-04-25 22:37:00-04:00,138.16684,0.3125,1.0,2.0,0.0
2011-04-25 22:38:00-04:00,138.061,0.5625,0.875,2.0,0.0
2011-04-25 22:39:00-04:00,138.02716,0.5625,0.8125,2.0,0.0
2011-04-25 22:40:00-04:00,227.36467,68.13333,1.0,2.0,0.0
2011-04-25 22:41:00-04:00,262.94882,124.8125,1.0,2.0,0.0
2011-04-25 22:42:00-04:00,254.0945,116.53333,1.0,1.8666667,0.0
2011-04-25 22:43:00-04:00,259.38382,115.0,1.0,2.0,0.0
2011-04-25 22:44:00-04:00,251.64784,114.125,1.0,2.0,0.0
2011-04-25 22:45:00-04:00,250.826,113.73333,1.0,2.0,0.0
2011-04-25 22:46:00-04:00,250.45183,113.5,1.0,2.0,0.0
2011-04-25 22:47:00-04:00,250.55783,113.8125,1.0,2.0,0.0
2011-04-25 22:48:00-04:00,250.57983,113.375,1.0,2.0,0.0
2011-04-25 22:49:00-04:00,249.334,112.625,1.0,2.0,0.0
2011-04-25 22:50:00-04:00,252.3665,112.6,1.0,2.0,0.0
2011-04-25 22:51:00-04:00,252.31033,112.6875,1.0,2.0,0.0
2011-04-25 22:52:00-04:00,247.72816,112.4375,1.0,2.0,0.0
2011-04-25 22:53:00-04:00,247.47867,112.0625,1.0,2.0,0.0
2011-04-25 22:54:00-04:00,247.00883,112.0625,1.0,2.0,0.0
2011-04-25 22:55:00-04:00,256.78317,111.625,1.0,2.0,0.0
2011-04-25 22:56:00-04:00,256.97766,111.86667,1.0,2.0,0.0
2011-04-25 22:57:00-04:00,220.52267,76.6875,1.0,2.0,0.0
2011-04-25 22:58:00-04:00,144.10434,0.3125,0.875,2.0,0.0
2011-04-25 22:59:00-04:00,144.59666,0.6875,0.9375,2.0,0.0
2011-04-25 23:00:00-04:00,144.673,0.25,0.8125,2.0,0.0
2011-04-25 23:01:00-04:00,144.2625,0.4375,1.0,2.0,0.0
2011-04-25 23:02:00-04:00,144.15833,0.4,1.0,2.0,0.0
2011-04-25 23:03:00-04:00,144.0725,0.625,1.0,2.0,0.0
2011-04-25 23:04:00-04:00,144.44467,0.5,0.875,2.0,0.0
2011-04-25 23:05:00-04:00,138.10817,0.3125,1.0,2.0,0.0
2011-04-25 23:06:00-04:00,136.869,0.3125,1.0,2.0,0.0
2011-04-25 23:07:00-04:00,137.21417,0.5,1.0,2.0,0.0
2011-04-25 23:08:00-04:00,136.94633,0.5,1.0,2.0,0.0
2011-04-25 23:09:00-04:00,137.11617,0.5625,1.0,2.0,0.0
2011-04-25 23:10:00-04:00,137.06383,0.4375,1.0,2.0,0.0
2011-04-25 23:11:00-04:00,166.955,8.066667,1.0,2.0,0.0
2011-04-25 23:12:00-04:00,264.43634,128.0,1.0,1.125,0.0
2011-04-25 23:13:00-04:00,263.32617,119.5,1.0,1.5625,0.0
2011-04-25 23:14:00-04:00,258.43518,115.375,1.0,1.8125,0.0
2011-04-25 23:15:00-04:00,257.822,114.46667,1.0,1.4666667,0.0
2011-04-25 23:16:00-04:00,256.78732,113.9375,1.0,1.625,0.0
2011-04-25 23:17:00-04:00,256.667,113.3125,1.0,1.875,0.0
2011-04-25 23:18:00-04:00,256.59485,113.1875,1.0,1.4375,0.0
2011-04-25 23:19:00-04:00,255.754,113.0625,1.0,1.875,0.0
2011-04-25 23:20:00-04:00,250.32634,113.125,1.0625,1.6875,0.0
2011-04-25 23:21:00-04:00,248.8095,112.6875,1.0,2.0,0.0
2011-04-25 23:22:00-04:00,248.67534,112.25,1.0,1.6875,0.0
2011-04-25 23:23:00-04:00,248.8375,112.333336,1.0,1.8,0.0
2011-04-25 23:24:00-04:00,248.68367,112.0625,1.0,1.9375,0.0
2011-04-25 23:25:00-04:00,247.61034,111.8125,1.0,1.875,0.0
2011-04-25 23:26:00-04:00,248.59567,111.5,1.0,2.0,0.0
2011-04-25 23:27:00-04:00,248.339,111.875,1.0,2.0,0.0
2011-04-25 23:28:00-04:00,202.9885,59.8125,0.9375,2.0,0.0
2011-04-25 23:29:00-04:00,142.93533,0.625,0.875,2.0,0.0
2011-04-25 23:30:00-04:00,143.8755,0.5,1.0,2.0,0.0
2011-04-25 23:31:00-04:00,143.9565,0.53333336,1.0,2.0,0.0
2011-04-25 23:32:00-04:00,143.40717,0.1875,0.9375,1.9375,0.0
2011-04-25 23:33:00-04:00,143.422,0.5625,0.9375,2.0,0.0
2011-04-25 23:34:00-04:00,143.06033,0.5,1.0,2.0,0.0
2011-04-25 23:35:00-04:00,138.51483,0.4375,0.9375,2.0,0.0
2011-04-25 23:36:00-04:00,136.73183,0.375,1.0,2.0,0.0
2011-04-25 23:37:00-04:00,137.2215,0.25,1.0,2.0,0.0
2011-04-25 23:38:00-04:00,136.97934,0.375,0.9375,2.0,0.0
2011-04-25 23:39:00-04:00,136.89766,0.3125,1.0,2.0,0.0
2011-04-25 23:40:00-04:00,137.04866,0.4,1.0,2.0,0.0
2011-04-25 23:41:00-04:00,137.06984,0.25,0.9375,2.0,0.0
2011-04-25 23:42:00-04:00,136.78517,0.3529412,0.9411765,2.0,0.0
2011-04-25 23:43:00-04:00,234.56833,110.46667,2.4666667,1.8,0.0
2011-04-25 23:44:00-04:00,268.18433,124.3125,1.0,2.0,0.0
2011-04-25 23:45:00-04:00,260.28683,116.3125,1.0,1.9375,0.0
2011-04-25 23:46:00-04:00,258.57516,114.625,1.0,1.9375,0.0
2011-04-25 23:47:00-04:00,258.171,114.066666,1.0,2.0,0.0
2011-04-25 23:48:00-04:00,257.57935,113.625,1.0,1.75,0.0
2011-04-25 23:49:00-04:00,256.64267,113.26667,1.0,2.0,0.0
2011-04-25 23:50:00-04:00,257.28284,113.0,1.0,2.0,0.0
2011-04-25 23:51:00-04:00,256.503,112.6875,1.0,2.0,0.0
2011-04-25 23:52:00-04:00,255.8175,112.25,1.0,1.875,0.0
2011-04-25 23:53:00-04:00,255.54066,112.5625,1.0,2.0,0.0
2011-04-25 23:54:00-04:00,255.38367,112.1875,1.0,2.0,0.0
2011-04-25 23:55:00-04:00,258.327,111.933334,1.0,2.0,0.0
2011-04-25 23:56:00-04:00,256.72418,111.875,1.0,2.0,0.0
2011-04-25 23:57:00-04:00,255.50616,111.625,1.0,2.0,0.0
2011-04-25 23:58:00-04:00,256.13834,111.375,1.0,1.9375,0.0
2011-04-25 23:59:00-04:00,164.634,21.5625,1.0,2.0,0.0
2011-04-26 00:00:00-04:00,143.77783,0.5625,1.0,2.0,0.0
2011-04-26 00:01:00-04:00,144.34,0.6875,1.0,2.0,0.0
2011-04-26 00:02:00-04:00,143.47833,0.2,1.0,2.0,0.0
2011-04-26 00:03:00-04:00,143.507,0.6875,1.0,2.0,0.0
2011-04-26 00:04:00-04:00,143.65067,0.375,0.9375,2.0,0.0
2011-04-26 00:05:00-04:00,137.31633,0.75,1.0,2.0,0.0
2011-04-26 00:06:00-04:00,137.5225,0.3125,0.9375,2.0,0.0
2011-04-26 00:07:00-04:00,138.057,0.625,1.0,2.0,0.0
2011-04-26 00:08:00-04:00,137.9785,0.3125,1.0,2.0,0.0
2011-04-26 00:09:00-04:00,137.9195,0.4375,1.0,2.0,0.0
2011-04-26 00:10:00-04:00,137.439,0.3125,0.9375,2.0,0.0
2011-04-26 00:11:00-04:00,137.353,0.53333336,1.0,2.0,0.0
2011-04-26 00:12:00-04:00,137.11917,0.25,0.9375,2.0,0.0
2011-04-26 00:13:00-04:00,145.35533,0.8125,1.0,2.0,0.0
2011-04-26 00:14:00-04:00,193.493,32.25,1.0,2.0,0.0
2011-04-26 00:15:00-04:00,271.98315,126.6875,1.0,1.9375,0.0
2011-04-26 00:16:00-04:00,262.61865,117.6875,1.0,2.0,0.0
2011-04-26 00:17:00-04:00,259.35684,114.4375,1.0,2.0,0.0
2011-04-26 00:18:00-04:00,258.76334,113.933334,1.0,1.9333333,0.0
2011-04-26 00:19:00-04:00,258.64185,114.25,1.0,2.0,0.0
2011-04-26 00:20:00-04:00,252.134,113.875,1.0,2.0,0.0
2011-04-26 00:21:00-04:00,250.58783,113.6875,1.0,2.0,0.0
2011-04-26 00:22:00-04:00,250.01266,113.0,1.0,2.0,0.0
2011-04-26 00:23:00-04:00,249.0675,112.4375,1.0,2.0,0.0
2011-04-26 00:24:00-04:00,249.20784,112.6,1.0,2.0,0.0
2011-04-26 00:25:00-04:00,249.18184,112.0625,1.0,2.0,0.0
2011-04-26 00:26:00-04:00,249.913,111.9375,1.0,2.0,0.0
2011-04-26 00:27:00-04:00,248.73584,111.75,1.0,2.0,0.0
2011-04-26 00:28:00-04:00,256.105,111.5,1.0,2.0,0.0
2011-04-26 00:29:00-04:00,233.7095,83.5625,1.0,2.0,0.0
2011-04-26 00:30:00-04:00,143.796,0.1875,1.0,2.0,0.0
2011-04-26 00:31:00-04:00,143.98283,0.375,0.9375,2.0,0.0
2011-04-26 00:32:00-04:00,143.90033,0.53333336,1.0,2.0,0.0
2011-04-26 00:33:00-04:00,143.837,0.5625,1.0,2.0,0.0
2011-04-26 00:34:00-04:00,143.87433,0.4375,0.9375,2.0,0.0
2011-04-26 00:35:00-04:00,137.93367,0.3125,1.0,2.0,0.0
2011-04-26 00:36:00-04:00,136.89116,0.4375,1.0,2.0,0.0
2011-04-26 00:37:00-04:00,137.00517,0.4375,1.0,2.0,0.0
2011-04-26 00:38:00-04:00,137.08583,0.375,1.0,2.0,0.0
2011-04-26 00:39:00-04:00,137.32367,0.25,1.0,2.0,0.0
2011-04-26 00:40:00-04:00,137.79517,0.375,0.9375,2.0,0.0
2011-04-26 00:41:00-04:00,138.11333,0.3125,0.9375,2.0,0.0
2011-04-26 00:42:00-04:00,137.286,0.375,0.9375,2.0,0.0
2011-04-26 00:43:00-04:00,144.91333,0.6875,1.0,2.0,0.0
2011-04-26 00:44:00-04:00,144.12317,0.6875,1.0,2.0,0.0
2011-04-26 00:45:00-04:00,187.57483,124.4,1.1333333,1.9333333,0.0
2011-04-26 00:46:00-04:00,272.358,127.625,1.0,2.0,0.0
2011-04-26 00:47:00-04:00,263.11566,118.5625,1.0,2.0,0.0
2011-04-26 00:48:00-04:00,258.96484,114.6,1.0,2.0,0.0
2011-04-26 00:49:00-04:00,258.16284,114.4375,1.0,2.0,0.0
2011-04-26 00:50:00-04:00,256.48718,113.8125,1.0,2.0,0.0
2011-04-26 00:51:00-04:00,257.9915,113.375,1.0,2.0,0.0
2011-04-26 00:52:00-04:00,256.68134,113.25,1.0,2.0,0.0
2011-04-26 00:53:00-04:00,256.335,113.13333,1.0,2.0,0.0
2011-04-26 00:54:00-04:00,256.094,112.5,1.0,2.0,0.0
2011-04-26 00:55:00-04:00,259.7825,112.375,1.0,2.0,0.0
2011-04-26 00:56:00-04:00,257.26666,111.8,1.0,2.0,0.0
2011-04-26 00:57:00-04:00,256.06018,111.6875,1.0,2.0,0.0
2011-04-26 00:58:00-04:00,256.59116,112.1875,1.0,2.0,0.0
2011-04-26 00:59:00-04:00,256.782,111.5,1.0,2.0,0.0
2011-04-26 01:00:00-04:00,194.52533,55.875,1.0,2.0,0.0
2011-04-26 01:01:00-04:00,144.29317,0.4375,0.9375,2.0,0.0
2011-04-26 01:02:00-04:00,144.08017,0.4375,0.9375,2.0,0.0
2011-04-26 01:03:00-04:00,143.8085,0.4,0.93333334,2.0,0.0
2011-04-26 01:04:00-04:00,143.9585,0.6875,1.0,2.0,0.0
2011-04-26 01:05:00-04:00,139.29483,0.4375,1.0,2.0,0.0
2011-04-26 01:06:00-04:00,137.17334,0.5,1.0,2.0,0.0
2011-04-26 01:07:00-04:00,137.1965,0.25,1.0,2.0,0.0
2011-04-26 01:08:00-04:00,137.27617,0.5,1.0,2.0,0.0
2011-04-26 01:09:00-04:00,137.1575,0.375,0.9375,2.0,0.0
2011-04-26 01:10:00-04:00,137.206,0.5,0.9375,2.0,0.0
2011-04-26 01:11:00-04:00,136.77516,0.3125,1.0,1.9375,0.0
2011-04-26 01:12:00-04:00,136.68483,0.53333336,0.93333334,1.2666667,0.0
2011-04-26 01:13:00-04:00,144.76567,0.5625,1.0,1.6875,0.0
2011-04-26 01:14:00-04:00,144.43483,0.8125,1.0,1.75,0.0
2011-04-26 01:15:00-04:00,144.73283,0.625,1.0,1.5,0.0
2011-04-26 01:16:00-04:00,145.103,0.375,1.0,1.5,0.0
2011-04-26 01:17:00-04:00,278.30734,111.375,1.0,1.5,0.0
2011-04-26 01:18:00-04:00,265.92133,120.9375,1.0,1.125,0.0
2011-04-26 01:19:00-04:00,259.73734,114.8,1.0,1.3333334,0.0
2011-04-26 01:20:00-04:00,254.76534,114.3125,1.0,1.375,0.0
2011-04-26 01:21:00-04:00,251.45683,114.5625,1.0,1.9375,0.0
2011-04-26 01:22:00-04:00,250.80133,113.8125,1.0,1.3125,0.0
2011-04-26 01:23:00-04:00,251.04634,113.25,1.0,1.75,0.0
2011-04-26 01:24:00-04:00,251.18416,113.46667,1.0,1.9333333,0.0
2011-04-26 01:25:00-04:00,250.88733,112.875,1.0,1.8125,0.0
2011-04-26 01:26:00-04:00,250.67383,112.3125,1.0,1.9375,0.0
2011-04-26 01:27:00-04:00,249.56583,111.933334,1.0,2.0,0.0
2011-04-26 01:28:00-04:00,256.69632,111.8125,1.0,1.5625,0.0
2011-04-26 01:29:00-04:00,256.12952,111.4375,1.0,1.9375,0.0
2011-04-26 01:30:00-04:00,255.6755,111.25,1.0,2.0,0.0
2011-04-26 01:31:00-04:00,173.5935,30.066668,0.93333334,2.0,0.0
2011-04-26 01:32:00-04:00,143.684,0.5,0.9375,1.8125,0.0
2011-04-26 01:33:00-04:00,143.63916,0.6875,1.0,1.75,0.0
2011-04-26 01:34:00-04:00,143.7745,0.75,0.875,2.0,0.0
2011-04-26 01:35:00-04:00,136.98534,0.4375,1.0,1.9375,0.0
2011-04-26 01:36:00-04:00,136.53284,0.25,1.0,2.0,0.0
2011-04-26 01:37:00-04:00,136.07167,0.3125,1.0,2.0,0.0
2011-04-26 01:38:00-04:00,135.836,0.375,1.0,1.8125,0.0
2011-04-26 01:39:00-04:00,135.53183,0.4375,1.0,2.0,0.0
2011-04-26 01:40:00-04:00,135.82417,0.4,0.93333334,2.0,0.0
2011-04-26 01:41:00-04:00,136.5945,0.6875,1.0,2.0,0.0
2011-04-26 01:42:00-04:00,136.67616,0.4375,1.0,1.5625,0.0
2011-04-26 01:43:00-04:00,144.43134,0.5625,1.0,1.875,0.0
2011-04-26 01:44:00-04:00,144.35733,0.75,0.9375,2.0,0.0
2011-04-26 01:45:00-04:00,143.651,0.625,0.875,1.9375,0.0
2011-04-26 01:46:00-04:00,143.62883,0.625,0.9375,1.9375,0.0
2011-04-26 01:47:00-04:00,143.93533,0.75,0.9375,2.0,0.0
2011-04-26 01:48:00-04:00,191.39633,38.5625,1.0,1.75,0.0
2011-04-26 01:49:00-04:00,271.79016,126.933334,1.0,1.8,0.0
2011-04-26 01:50:00-04:00,259.69882,118.411766,1.0,1.882353,0.0
2011-04-26 01:51:00-04:00,259.542,114.6,1.0,2.0,0.0
2011-04-26 01:52:00-04:00,259.074,114.5,1.0,1.3125,0.0
2011-04-26 01:53:00-04:00,259.03882,113.8125,1.0,1.875,0.0
2011-04-26 01:54:00-04:00,257.95416,113.46667,1.0,1.8666667,0.0
2011-04-26 01:55:00-04:00,260.65616,113.6875,1.0,1.875,0.0
2011-04-26 01:56:00-04:00,257.9005,113.4375,1.0,1.8125,0.0
2011-04-26 01:57:00-04:00,258.24634,113.0,1.0,2.0,0.0
2011-04-26 01:58:00-04:00,256.9515,112.3125,1.0,1.4375,0.0
2011-04-26 01:59:00-04:00,257.01782,112.13333,1.0,1.9333333,0.0
2011-04-26 02:00:00-04:00,257.357,111.875,1.0,2.0,0.0
2011-04-26 02:01:00-04:00,256.7485,111.875,1.0,1.9375,0.0
2011-04-26 02:02:00-04:00,194.31216,52.266666,1.0,2.0,0.0
2011-04-26 02:03:00-04:00,144.42934,0.5625,1.0,2.0,0.0
2011-04-26 02:04:00-04:00,145.02133,0.625,1.0,2.0,0.0
2011-04-26 02:05:00-04:00,139.169,0.3125,0.9375,2.0,0.0
2011-04-26 02:06:00-04:00,137.54283,0.5625,1.0,2.0,0.0
2011-04-26 02:07:00-04:00,137.5955,0.5625,0.9375,2.0,0.0
2011-04-26 02:08:00-04:00,137.28067,0.375,1.0,2.0,0.0
2011-04-26 02:09:00-04:00,137.776,0.4375,1.0,2.0,0.0
2011-04-26 02:10:00-04:00,138.27716,0.375,1.0,2.0,0.0
2011-04-26 02:11:00-04:00,137.10716,0.5625,1.0,2.0,0.0
2011-04-26 02:12:00-04:00,137.10634,0.4375,1.0,1.8125,0.0
2011-04-26 02:13:00-04:00,145.29283,0.8125,1.0,2.0,0.0
2011-04-26 02:14:00-04:00,145.317,0.6666667,0.93333334,2.0,0.0
2011-04-26 02:15:00-04:00,145.04517,0.5625,0.9375,2.0,0.0
2011-04-26 02:16:00-04:00,144.78217,0.4375,1.0,2.0,0.0
2011-04-26 02:17:00-04:00,144.59233,0.375,1.0,2.0,0.0
2011-04-26 02:18:00-04:00,144.88417,0.5625,1.0,1.9375,0.0
2011-04-26 02:19:00-04:00,144.992,0.75,0.9375,1.9375,0.0
2011-04-26 02:20:00-04:00,225.17484,99.5,0.9375,2.0,0.0
2011-04-26 02:21:00-04:00,263.2035,125.13333,1.0,2.0,0.0
2011-04-26 02:22:00-04:00,254.41733,116.9375,1.0,2.0,0.0
2011-04-26 02:23:00-04:00,252.158,114.625,1.0,2.0,0.0
2011-04-26 02:24:00-04:00,252.1745,114.5,1.0,2.0,0.0
2011-04-26 02:25:00-04:00,252.1605,114.2,1.0,2.0,0.0
2011-04-26 02:26:00-04:00,251.96634,113.6875,1.0,2.0,0.0
2011-04-26 02:27:00-04:00,252.405,113.4375,1.0,2.0,0.0
2011-04-26 02:28:00-04:00,258.944,113.25,1.0,2.0,0.0
2011-04-26 02:29:00-04:00,258.13684,112.9375,1.0,2.0,0.0
2011-04-26 02:30:00-04:00,257.96085,112.6,1.0,2.0,0.0
2011-04-26 02:31:00-04:00,257.45184,111.9375,1.0,2.0,0.0
2011-04-26 02:32:00-04:00,257.041,112.0,1.0,1.9375,0.0
2011-04-26 02:33:00-04:00,249.49567,104.8125,1.0,2.0,0.0
2011-04-26 02:34:00-04:00,145.3775,0.25,0.9375,2.0,0.0
2011-04-26 02:35:00-04:00,139.768,0.5625,1.0,2.0,0.0
2011-04-26 02:36:00-04:00,137.26584,0.375,0.9375,2.0,0.0
2011-04-26 02:37:00-04:00,136.68834,0.3125,1.0,2.0,0.0
2011-04-26 02:38:00-04:00,136.73384,0.5,1.0,2.0,0.0
2011-04-26 02:39:00-04:00,137.0085,0.25,1.0,2.0,0.0
2011-04-26 02:40:00-04:00,136.9805,0.4,1.0,2.0,0.0
2011-04-26 02:41:00-04:00,136.83533,0.3125,1.0,2.0,0.0
2011-04-26 02:42:00-04:00,136.77,0.5294118,1.0,1.9411764,0.0
2011-04-26 02:43:00-04:00,144.69333,0.5625,1.0,2.0,0.0
2011-04-26 02:44:00-04:00,145.02234,0.8125,0.9375,2.0,0.0
2011-04-26 02:45:00-04:00,145.29066,0.53333336,1.0,2.0,0.0
2011-04-26 02:46:00-04:00,144.74117,0.375,1.0,2.0,0.0
2011-04-26 02:47:00-04:00,145.01466,0.625,0.9375,2.0,0.0
2011-04-26 02:48:00-04:00,144.96916,0.5,1.0,2.0,0.0
2011-04-26 02:49:00-04:00,145.2135,0.4375,1.0,2.0,0.0
2011-04-26 02:50:00-04:00,145.65967,0.5,1.0,2.0,0.0
2011-04-26 02:51:00-04:00,145.233,0.4375,1.0,2.0,0.0
2011-04-26 02:52:00-04:00,181.46733,82.3125,1.3125,2.0,0.0
2011-04-26 02:53:00-04:00,273.58716,128.26666,1.0,2.0,0.0
2011-04-26 02:54:00-04:00,263.895,119.0,1.0,2.0,0.0
2011-04-26 02:55:00-04:00,263.0495,115.3125,1.0,2.0,0.0
2011-04-26 02:56:00-04:00,260.13748,115.0625,1.0,2.0,0.0
2011-04-26 02:57:00-04:00,260.2485,114.6875,1.0,2.0,0.0
2011-04-26 02:58:00-04:00,258.88367,113.9375,1.0,2.0,0.0
2011-04-26 02:59:00-04:00,258.172,113.875,1.0,2.0,0.0
2011-04-26 03:00:00-04:00,258.48566,113.666664,1.0,2.0,0.0
2011-04-26 03:01:00-04:00,257.43283,113.25,1.0,2.0,0.0
2011-04-26 03:02:00-04:00,257.33734,113.125,1.0,2.0,0.0
2011-04-26 03:03:00-04:00,257.28717,113.0,1.0,2.0,0.0
2011-04-26 03:04:00-04:00,256.58383,112.25,1.0,2.0,0.0
2011-04-26 03:05:00-04:00,248.79134,112.13333,1.0,2.0,0.0
2011-04-26 03:06:00-04:00,177.48866,42.125,1.0,2.0,0.0
2011-04-26 03:07:00-04:00,137.3125,0.5,1.0,2.0,0.0
2011-04-26 03:08:00-04:00,137.42717,0.375,1.0,2.0,0.0
2011-04-26 03:09:00-04:00,137.54384,0.0625,1.0,2.0,0.0
2011-04-26 03:10:00-04:00,137.95517,0.4375,0.875,2.0,0.0
2011-04-26 03:11:00-04:00,136.68834,0.3125,0.9375,2.0,0.0
2011-04-26 03:12:00-04:00,136.34233,0.3125,0.9375,1.875,0.0
2011-04-26 03:13:00-04:00,144.55333,0.5,1.0,1.9375,0.0
2011-04-26 03:14:00-04:00,144.696,0.5625,0.9375,2.0,0.0
2011-04-26 03:15:00-04:00,145.284,0.625,1.0,2.0,0.0
2011-04-26 03:16:00-04:00,144.80684,0.6666667,1.0,2.0,0.0
2011-04-26 03:17:00-04:00,144.7335,0.5,0.9375,2.0,0.0
2011-04-26 03:18:00-04:00,144.516,0.625,1.0,1.875,0.0
2011-04-26 03:19:00-04:00,144.84117,0.4375,0.9375,2.0,0.0
2011-04-26 03:20:00-04:00,138.13583,0.75,0.9375,2.0,0.0
2011-04-26 03:21:00-04:00,136.91817,0.4375,1.0,2.0,0.0
2011-04-26 03:22:00-04:00,136.70267,0.5,0.9375,2.0,0.0
2011-04-26 03:23:00-04:00,136.7965,0.33333334,0.93333334,2.0,0.0
2011-04-26 03:24:00-04:00,136.91817,0.4375,0.9375,2.0,0.0
2011-04-26 03:25:00-04:00,161.01384,15.625,1.0,2.0,0.0
2011-04-26 03:26:00-04:00,266.3945,129.125,1.0,2.0,0.0
2011-04-26 03:27:00-04:00,257.59183,119.6875,1.0,2.0,0.0
2011-04-26 03:28:00-04:00,260.26685,115.1875,1.0,2.0,0.0
2011-04-26 03:29:00-04:00,259.65268,115.2,1.0,2.0,0.0
2011-04-26 03:30:00-04:00,259.17715,114.3125,1.0,2.0,0.0
2011-04-26 03:31:00-04:00,258.8845,114.25,1.0,2.0,0.0
2011-04-26 03:32:00-04:00,258.18167,113.625,1.0,1.9375,0.0
2011-04-26 03:33:00-04:00,258.24615,113.73333,1.0,1.9333333,0.0
2011-04-26 03:34:00-04:00,258.1535,113.1875,1.0,2.0,0.0
2011-04-26 03:35:00-04:00,251.58366,113.125,1.0,2.0,0.0
2011-04-26 03:36:00-04:00,249.784,112.625,1.0,2.0,0.0
2011-04-26 03:37:00-04:00,249.20567,112.0,1.0,2.0,0.0
2011-04-26 03:38:00-04:00,249.11966,112.0625,1.0,2.0,0.0
2011-04-26 03:39:00-04:00,149.715,14.375,1.0,2.0,0.0
2011-04-26 03:40:00-04:00,136.84084,0.5,0.9375,2.0,0.0
2011-04-26 03:41:00-04:00,136.6475,0.5625,0.9375,2.0,0.0
2011-04-26 03:42:00-04:00,137.166,0.5625,0.9375,2.0,0.0
2011-04-26 03:43:00-04:00,145.49817,0.375,1.0,2.0,0.0
2011-04-26 03:44:00-04:00,145.50116,0.46666667,1.0,2.0,0.0
2011-04-26 03:45:00-04:00,144.9855,0.5625,0.875,2.0,0.0
2011-04-26 03:46:00-04:00,145.61383,0.8125,1.0,2.0,0.0
2011-04-26 03:47:00-04:00,145.066,0.375,1.0,2.0,0.0
2011-04-26 03:48:00-04:00,145.165,0.5,1.0,2.0,0.0
2011-04-26 03:49:00-04:00,145.55133,0.5,1.0,2.0,0.0
2011-04-26 03:50:00-04:00,144.037,0.5625,1.0,2.0,0.0
2011-04-26 03:51:00-04:00,145.84067,0.4375,1.0,2.0,0.0
2011-04-26 03:52:00-04:00,145.32933,0.5625,0.9375,2.0,0.0
2011-04-26 03:53:00-04:00,145.75983,0.6666667,1.0,2.0,0.0
2011-04-26 03:54:00-04:00,146.0935,0.625,0.9375,2.0,0.0
2011-04-26 03:55:00-04:00,148.89383,0.6875,0.9375,2.0,0.0
2011-04-26 03:56:00-04:00,146.30267,0.75,1.0,2.0,0.0
2011-04-26 03:57:00-04:00,146.642,0.625,0.9375,2.0,0.0
2011-04-26 03:58:00-04:00,145.6515,0.6875,1.0,2.0,0.0
2011-04-26 03:59:00-04:00,269.03265,120.3125,1.0,2.0,0.0
2011-04-26 04:00:00-04:00,267.55933,121.3125,1.0,2.0,0.0
2011-04-26 04:01:00-04:00,261.88184,115.8,1.0,2.0,0.0
2011-04-26 04:02:00-04:00,260.80734,114.8125,1.0,1.8125,0.0
2011-04-26 04:03:00-04:00,260.82416,115.0625,1.0,2.0,0.0
2011-04-26 04:04:00-04:00,260.81183,114.25,1.0,2.0,0.0
2011-04-26 04:05:00-04:00,254.41983,114.0,1.0,2.0,0.0
2011-04-26 04:06:00-04:00,251.47166,113.875,1.0,2.0,0.0
2011-04-26 04:07:00-04:00,251.24983,113.6,1.0,2.0,0.0
2011-04-26 04:08:00-04:00,250.75934,113.0,1.0,2.0,0.0
2011-04-26 04:09:00-04:00,250.57167,112.8125,1.0,2.0,0.0
2011-04-26 04:10:00-04:00,249.86183,112.3125,1.0,2.0,0.0
2011-04-26 04:11:00-04:00,246.26283,112.0625,1.0,1.75,0.0
2011-04-26 04:12:00-04:00,137.07283,0.6875,1.0,1.5625,0.0
2011-04-26 04:13:00-04:00,144.551,0.375,1.0,1.875,0.0
2011-04-26 04:14:00-04:00,144.50417,0.75,0.8125,1.9375,0.0
2011-04-26 04:15:00-04:00,144.77678,0.375,0.875,2.0,0.0
2011-04-26 04:16:00-04:00,144.02559,0.5625,1.0,2.0,0.0
2011-04-26 04:17:00-04:00,144.09317,0.53333336,1.0,2.0,0.0
2011-04-26 04:18:00-04:00,144.56284,0.625,0.9375,1.6875,0.0
