Timestamp,main,Refrigerator,Washer Dryer,Dish Washer,,,,,
2011-04-20 07:50:00-04:00,22.117666,6.125,2.125,0,,,,,
2011-04-20 07:51:00-04:00,22.153334,6.25,2.1875,0.0625,,,,,
2011-04-20 07:52:00-04:00,22.246166,6.25,2.0625,0.0625,,,,,
2011-04-20 07:53:00-04:00,22.291834,6,2,0,,,,,
2011-04-20 07:54:00-04:00,22.307,6.25,2,0,,,,,
2011-04-20 07:55:00-04:00,22.310167,6.3125,2,0,,,,,
2011-04-20 07:56:00-04:00,22.285334,6.0625,2.125,0,,,,,
2011-04-20 07:57:00-04:00,230.77051,151.4375,2.125,0,,,,,
2011-04-20 07:58:00-04:00,265.80316,174.125,2,0.0625,,,,,
2011-04-20 07:59:00-04:00,261.6825,169.25,2,0,,,,,
2011-04-20 08:00:00-04:00,260.469,168.0625,2.0625,0,,,,,
2011-04-20 08:01:00-04:00,259.26483,166.2,2,0.06666667,,,,,
2011-04-20 08:02:00-04:00,258.461,165.29411,2.0588236,0,,,,,
2011-04-20 08:03:00-04:00,257.74918,164.26666,2.1333334,0,,,,,
2011-04-20 08:04:00-04:00,256.9565,162.75,2,0,,,,,
2011-04-20 08:05:00-04:00,256.11234,162.125,2.125,0.0625,,,,,
2011-04-20 08:06:00-04:00,254.36684,159.5,2,0,,,,,
2011-04-20 08:07:00-04:00,253.15883,157.75,2,0,,,,,
2011-04-20 08:08:00-04:00,251.71567,157,2.0625,0,,,,,
2011-04-20 08:09:00-04:00,251.38983,156.75,2,0,,,,,
2011-04-20 08:10:00-04:00,250.7915,155.625,2,0.0625,,,,,
2011-04-20 08:11:00-04:00,250.41867,155.375,2,0,,,,,
2011-04-20 08:12:00-04:00,250.29933,154.53334,2,0,,,,,
2011-04-20 08:13:00-04:00,250.001,154.4375,2,0,,,,,
2011-04-20 08:14:00-04:00,164.68233,89.125,2.125,0.125,,,,,
2011-04-20 08:15:00-04:00,22.175,6.125,2.125,0,,,,,
2011-04-20 08:16:00-04:00,22.171167,6.0625,2,0,,,,,
2011-04-20 08:17:00-04:00,22.1695,6,2,0,,,,,
2011-04-20 08:18:00-04:00,22.1765,6,2,0,,,,,
2011-04-20 08:19:00-04:00,22.169666,6.0625,2,0,,,,,
2011-04-20 08:20:00-04:00,22.1715,6.0625,2,0.0625,,,,,
2011-04-20 08:21:00-04:00,22.211,6.3125,2,0,,,,,
2011-04-20 08:22:00-04:00,22.2235,6.125,2,0.125,,,,,
2011-04-20 08:23:00-04:00,22.217833,6.3125,2,0,,,,,
2011-04-20 08:24:00-04:00,22.203167,6.25,2,0.0625,,,,,
2011-04-20 08:25:00-04:00,22.219,6.25,2,0,,,,,
2011-04-20 08:26:00-04:00,22.206,6.125,2,0.0625,,,,,
2011-04-20 08:27:00-04:00,22.203167,6.375,2,0.0625,,,,,
2011-04-20 08:28:00-04:00,22.236668,6.4666667,2.0666666,0,,,,,
2011-04-20 08:29:00-04:00,22.2575,6.375,1.9375,0.0625,,,,,
2011-04-20 08:30:00-04:00,22.265,6.3125,2.125,0,,,,,
2011-04-20 08:31:00-04:00,22.211834,6.3125,2.0625,0,,,,,
2011-04-20 08:32:00-04:00,22.252832,6.25,2,0.0625,,,,,
2011-04-20 08:33:00-04:00,22.279501,6.25,2.0625,0.1875,,,,,
2011-04-20 08:34:00-04:00,22.277,6.4375,2,0.0625,,,,,
2011-04-20 08:35:00-04:00,22.2705,6.4375,2.125,0,,,,,
2011-04-20 08:36:00-04:00,22.262667,6.1875,2,0,,,,,
2011-04-20 08:37:00-04:00,22.289333,6.25,2,0,,,,,
2011-04-20 08:38:00-04:00,22.223333,6.4375,2,0,,,,,
2011-04-20 08:39:00-04:00,22.248333,6.4375,2,0.125,,,,,
2011-04-20 08:40:00-04:00,22.234333,6.375,2,0,,,,,
2011-04-20 08:41:00-04:00,25.7855,11.125,2,0,,,,,
2011-04-20 08:42:00-04:00,22.763,6.1875,2.0625,0,,,,,
2011-04-20 08:43:00-04:00,22.303833,6.266667,2.0666666,0.06666667,,,,,
2011-04-20 08:44:00-04:00,25.113667,2.75,2,0,,,,,
2011-04-20 08:45:00-04:00,23.650333,2,2.0625,0,,,,,
2011-04-20 08:46:00-04:00,26.826,5.875,2.0625,0,,,,,
2011-04-20 08:47:00-04:00,23.672167,2,2,0,,,,,
2011-04-20 08:48:00-04:00,25.931833,4.0666666,2,0,,,,,
2011-04-20 08:49:00-04:00,144.26433,78.9375,2.0625,0,,,,,
2011-04-20 08:50:00-04:00,268.92133,175.4375,2.125,0,,,,,
2011-04-20 08:51:00-04:00,267.27783,179.125,2.1875,0.0625,,,,,
2011-04-20 08:52:00-04:00,261.16434,169.9375,2.0625,0.0625,,,,,
2011-04-20 08:53:00-04:00,259.42618,166.25,2,0,,,,,
2011-04-20 08:54:00-04:00,261.78284,170.5625,2,0,,,,,
2011-04-20 08:55:00-04:00,258.725,167,2.0625,0,,,,,
2011-04-20 08:56:00-04:00,256.05768,161.75,2,0,,,,,
2011-04-20 08:57:00-04:00,255.35417,162.75,1.9375,0.0625,,,,,
2011-04-20 08:58:00-04:00,255.15067,162.625,1.9375,0,,,,,
2011-04-20 08:59:00-04:00,254.82266,161.625,1.875,0,,,,,
2011-04-20 09:00:00-04:00,254.40717,161.375,1.8125,0.125,,,,,
2011-04-20 09:01:00-04:00,254.05017,158,1.9333333,0.13333334,,,,,
2011-04-20 09:02:00-04:00,254.12016,160,1.75,0,,,,,
2011-04-20 09:03:00-04:00,253.08583,158.75,1.9375,0.0625,,,,,
2011-04-20 09:04:00-04:00,252.37033,155.375,1.875,0,,,,,
2011-04-20 09:05:00-04:00,252.03783,157.6875,2,0.0625,,,,,
2011-04-20 09:06:00-04:00,251.32834,157.4375,1.9375,0,,,,,
2011-04-20 09:07:00-04:00,250.95284,155.9375,1.9375,0,,,,,
2011-04-20 09:08:00-04:00,250.85384,156.9375,1.9375,0,,,,,
2011-04-20 09:09:00-04:00,250.54817,154.0625,1.875,0,,,,,
2011-04-20 09:10:00-04:00,206.20084,118.3125,2.125,0.0625,,,,,
2011-04-20 09:11:00-04:00,22.24,6,2,0.0625,,,,,
2011-04-20 09:12:00-04:00,22.413334,5.625,2.125,0,,,,,
2011-04-20 09:13:00-04:00,22.241833,6.0625,2.3125,0.125,,,,,
2011-04-20 09:14:00-04:00,22.538166,5.125,2.0625,0,,,,,
2011-04-20 09:15:00-04:00,22.198166,6,2.3125,0.0625,,,,,
2011-04-20 09:16:00-04:00,22.312834,5.5,2.3125,0,,,,,
2011-04-20 09:17:00-04:00,22.316833,5.6875,2.25,0.125,,,,,
2011-04-20 09:18:00-04:00,22.1765,6,2.375,0,,,,,
2011-04-20 09:19:00-04:00,22.475834,5.0625,2.3125,0.0625,,,,,
2011-04-20 09:20:00-04:00,22.174334,6.125,2.0625,0.125,,,,,
2011-04-20 09:21:00-04:00,22.179167,6,2,0,,,,,
2011-04-20 09:22:00-04:00,22.451834,4.9375,2.0625,0,,,,,
2011-04-20 09:23:00-04:00,22.180834,6,2.125,0,,,,,
2011-04-20 09:24:00-04:00,22.195,6.125,2,0.0625,,,,,
2011-04-20 09:25:00-04:00,22.1915,6.0625,2,0.125,,,,,
2011-04-20 09:26:00-04:00,22.2385,6,1.9375,0.0625,,,,,
2011-04-20 09:27:00-04:00,22.230999,6.125,2,0.0625,,,,,
2011-04-20 09:28:00-04:00,22.255833,6.125,2,0,,,,,
2011-04-20 09:29:00-04:00,22.260834,6.25,2,0,,,,,
2011-04-20 09:30:00-04:00,22.2645,6,2,0.0625,,,,,
2011-04-20 09:31:00-04:00,22.285667,6.1875,2.0625,0,,,,,
2011-04-20 09:32:00-04:00,22.269333,6.1875,2,0,,,,,
2011-04-20 09:33:00-04:00,22.254333,6,2.0625,0.0625,,,,,
2011-04-20 09:34:00-04:00,22.221167,6.3125,2.125,0.0625,,,,,
2011-04-20 09:35:00-04:00,22.237333,6.125,2.0625,0.125,,,,,
2011-04-20 09:36:00-04:00,22.236,6.0625,2,0,,,,,
2011-04-20 09:37:00-04:00,22.192,6.0625,2.25,0,,,,,
2011-04-20 09:38:00-04:00,22.217,6.0666666,2.0666666,0,,,,,
2011-04-20 09:39:00-04:00,22.2275,6.0625,2.125,0.0625,,,,,
2011-04-20 09:40:00-04:00,22.2395,6.0625,2,0,,,,,
2011-04-20 09:41:00-04:00,22.201166,6.125,2,0.0625,,,,,
2011-04-20 09:42:00-04:00,22.206,6.125,2,0.0625,,,,,
2011-04-20 09:43:00-04:00,22.192333,6,2,0.0625,,,,,
2011-04-20 09:44:00-04:00,22.168667,6.125,2,0.0625,,,,,
2011-04-20 09:45:00-04:00,239.26317,160.875,2.125,0.0625,,,,,
2011-04-20 09:46:00-04:00,264.07584,172.9375,2.0625,0.0625,,,,,
2011-04-20 09:47:00-04:00,260.22684,168.6875,2.25,0.0625,,,,,
2011-04-20 09:48:00-04:00,258.87183,166.8125,2,0,,,,,
2011-04-20 09:49:00-04:00,258.459,166.25,2.125,0,,,,,
2011-04-20 09:50:00-04:00,256.621,165.1875,2.125,0,,,,,
2011-04-20 09:51:00-04:00,254.7685,163.5,2.0625,0,,,,,
2011-04-20 09:52:00-04:00,254.369,162.5,2,0,,,,,
2011-04-20 09:53:00-04:00,254.306,162,2.0625,0,,,,,
2011-04-20 09:54:00-04:00,254.63516,160.9375,2.0625,0,,,,,
2011-04-20 09:55:00-04:00,253.88333,159.9375,2.125,0.0625,,,,,
2011-04-20 09:56:00-04:00,252.947,159.5625,2.0625,0,,,,,
2011-04-20 09:57:00-04:00,252.33484,158.375,2.1875,0,,,,,
2011-04-20 09:58:00-04:00,251.69533,157.6875,2,0,,,,,
2011-04-20 09:59:00-04:00,251.22566,157.375,2,0,,,,,
2011-04-20 10:00:00-04:00,251.29567,157.375,2,0,,,,,
2011-04-20 10:01:00-04:00,250.71133,156.66667,2,0,,,,,
2011-04-20 10:02:00-04:00,249.80066,155.70589,2.1176472,0,,,,,
2011-04-20 10:03:00-04:00,249.61917,154.3125,2,0,,,,,
2011-04-20 10:04:00-04:00,29.439,6.0625,2,0,,,,,
2011-04-20 10:05:00-04:00,22.102,6.0625,2.0625,0,,,,,
2011-04-20 10:06:00-04:00,22.096611,6.125,2,0,,,,,
2011-04-20 10:07:00-04:00,22.071167,6.0625,2.0625,0,,,,,
2011-04-20 10:08:00-04:00,22.158667,6.125,2.125,0.125,,,,,
2011-04-20 10:09:00-04:00,22.192833,6.0625,2.125,0,,,,,
2011-04-20 10:10:00-04:00,22.181667,6,2.25,0,,,,,
2011-04-20 10:11:00-04:00,22.1555,6.1875,2.25,0.0625,,,,,
2011-04-20 10:12:00-04:00,22.1675,6.25,2.25,0,,,,,
2011-04-20 10:13:00-04:00,22.174667,6.125,2.1875,0,,,,,
2011-04-20 10:14:00-04:00,22.142166,6.0625,2.1875,0,,,,,
2011-04-20 10:15:00-04:00,22.140833,6.125,2.0625,0,,,,,
2011-04-20 10:16:00-04:00,22.155834,6.0625,2.0625,0.0625,,,,,
2011-04-20 10:17:00-04:00,22.169333,6.125,2.125,0,,,,,
2011-04-20 10:18:00-04:00,22.1895,6,2.0625,0.0625,,,,,
2011-04-20 10:19:00-04:00,22.165333,6,2,0.0625,,,,,
2011-04-20 10:20:00-04:00,22.1365,6.1875,2,0,,,,,
2011-04-20 10:21:00-04:00,22.128334,6,2,0,,,,,
2011-04-20 10:22:00-04:00,22.155666,6.125,2,0,,,,,
2011-04-20 10:23:00-04:00,22.1805,6,2,0.06666667,,,,,
2011-04-20 10:24:00-04:00,22.154167,6,2,0.0625,,,,,
2011-04-20 10:25:00-04:00,22.143833,6,2,0,,,,,
2011-04-20 10:26:00-04:00,22.163834,6,2,0,,,,,
2011-04-20 10:27:00-04:00,22.16,6,2,0.0625,,,,,
2011-04-20 10:28:00-04:00,22.145666,6.1764708,2,0,,,,,
2011-04-20 10:29:00-04:00,22.188166,6.0625,2,0.0625,,,,,
2011-04-20 10:30:00-04:00,22.194666,6,2,0,,,,,
2011-04-20 10:31:00-04:00,22.182167,6.125,2,0,,,,,
2011-04-20 10:32:00-04:00,22.252832,6,2,0,,,,,
2011-04-20 10:33:00-04:00,22.285,6,1.875,0,,,,,
2011-04-20 10:34:00-04:00,22.280167,6.1875,2,0,,,,,
2011-04-20 10:35:00-04:00,22.297667,6,1.8125,0,,,,,
2011-04-20 10:36:00-04:00,22.288334,6.0625,2.0625,0.0625,,,,,
2011-04-20 10:37:00-04:00,22.287834,6.0625,1.8125,0,,,,,
2011-04-20 10:38:00-04:00,50.935833,6,2,0.06666667,,,,,
2011-04-20 10:39:00-04:00,272.1645,181.76471,2,0.05882353,,,,,
2011-04-20 10:40:00-04:00,264.409,172.5625,1.9375,0,,,,,
2011-04-20 10:41:00-04:00,261.46167,169,2,0.0625,,,,,
2011-04-20 10:42:00-04:00,260.73917,168.125,2,0.0625,,,,,
2011-04-20 10:43:00-04:00,259.41632,166.0625,2,0,,,,,
2011-04-20 10:44:00-04:00,258.42584,165.4375,2.0625,0.125,,,,,
2011-04-20 10:45:00-04:00,257.94684,164.375,2,0.1875,,,,,
2011-04-20 10:46:00-04:00,257.05484,163.9375,2,0,,,,,
2011-04-20 10:47:00-04:00,256.01434,162.53334,2.0666666,0.06666667,,,,,
2011-04-20 10:48:00-04:00,254.43916,160.6875,2.25,0.0625,,,,,
2011-04-20 10:49:00-04:00,254.92,161.3125,2,0.125,,,,,
2011-04-20 10:50:00-04:00,255.43634,161.75,2.0625,0.0625,,,,,
2011-04-20 10:51:00-04:00,254.05116,159.875,2,0.0625,,,,,
2011-04-20 10:52:00-04:00,252.78416,158.625,2,0.125,,,,,
2011-04-20 10:53:00-04:00,252.45317,158.1875,2.125,0,,,,,
2011-04-20 10:54:00-04:00,251.70784,157.1875,2.0625,0.0625,,,,,
2011-04-20 10:55:00-04:00,251.48117,156.33333,2,0,,,,,
2011-04-20 10:56:00-04:00,250.63884,155.1875,2,0,,,,,
2011-04-20 10:57:00-04:00,250.29916,155.4375,2,0,,,,,
2011-04-20 10:58:00-04:00,43.587833,24.75,2,0,,,,,
2011-04-20 10:59:00-04:00,22.207,6.0625,2,0.125,,,,,
2011-04-20 11:00:00-04:00,22.152834,6.1875,2,0.0625,,,,,
2011-04-20 11:01:00-04:00,22.137167,6,2.125,0,,,,,
2011-04-20 11:02:00-04:00,32.968166,6,2,0,,,,,
2011-04-20 11:03:00-04:00,37.798668,6.0625,2,0,,,,,
2011-04-20 11:04:00-04:00,37.676167,6.0625,2,0,,,,,
2011-04-20 11:05:00-04:00,37.537666,6.0625,2.1875,0,,,,,
2011-04-20 11:06:00-04:00,37.509666,6.133333,2.2666667,0.06666667,,,,,
2011-04-20 11:07:00-04:00,37.521168,6.0625,2.0625,0,,,,,
2011-04-20 11:08:00-04:00,37.664165,6,2.4375,0,,,,,
2011-04-20 11:09:00-04:00,37.837666,6.0625,2.375,0.125,,,,,
2011-04-20 11:10:00-04:00,37.654167,6.1875,2.0625,0.25,,,,,
2011-04-20 11:11:00-04:00,36.249,6.1875,2.1875,0.0625,,,,,
2011-04-20 11:12:00-04:00,36.477665,6.125,2.125,0,,,,,
2011-04-20 11:13:00-04:00,36.7655,6.0625,2.0625,0.125,,,,,
2011-04-20 11:14:00-04:00,36.443,6.133333,2.0666666,0.13333334,,,,,
2011-04-20 11:15:00-04:00,36.18133,6,2.125,0.0625,,,,,
2011-04-20 11:16:00-04:00,36.169666,6.125,2.125,0,,,,,
2011-04-20 11:17:00-04:00,37.0145,6.125,2.25,0.0625,,,,,
2011-04-20 11:18:00-04:00,57.16783,6.1875,2.25,0.0625,,,,,
2011-04-20 11:19:00-04:00,93.933,6.1875,2.3125,0.0625,,,,,
2011-04-20 11:20:00-04:00,82.98217,6.1875,2.0625,0.125,,,,,
2011-04-20 11:21:00-04:00,85.232,6.1875,2.375,0.125,,,,,
2011-04-20 11:22:00-04:00,91.77133,6.25,2.0625,0,,,,,
2011-04-20 11:23:00-04:00,92.727,6.4,2.2666667,0.2,,,,,
2011-04-20 11:24:00-04:00,99.0205,6.1875,2.25,0.0625,,,,,
2011-04-20 11:25:00-04:00,112.347664,6.4375,2.3125,0.0625,,,,,
2011-04-20 11:26:00-04:00,89.95734,6.3125,2.125,0.0625,,,,,
2011-04-20 11:27:00-04:00,93.588165,6.1875,2.125,0.0625,,,,,
2011-04-20 11:28:00-04:00,1709.0277,10.8125,4.4375,0.125,,,,,
2011-04-20 11:29:00-04:00,180.14383,6.3125,2.1875,0.125,,,,,
2011-04-20 11:30:00-04:00,247.23067,6.25,2.1875,0.125,,,,,
2011-04-20 11:31:00-04:00,370.6465,6.5,2.3125,0.3125,,,,,
2011-04-20 11:32:00-04:00,557.7322,173.5625,2.75,0.6875,,,,,
2011-04-20 11:33:00-04:00,582.28033,175.6875,2.9375,0.8125,,,,,
2011-04-20 11:34:00-04:00,565.9825,169.375,2.5,0.3125,,,,,
2011-04-20 11:35:00-04:00,574.22235,168.25,2.375,0.5,,,,,
2011-04-20 11:36:00-04:00,568.6005,167.26666,1.5333333,0,,,,,
2011-04-20 11:37:00-04:00,533.7808,166,1.625,0.125,,,,,
2011-04-20 11:38:00-04:00,795.4175,165.3125,2.4375,0.4375,,,,,
2011-04-20 11:39:00-04:00,637.828,164.9375,1.9375,0.125,,,,,
2011-04-20 11:40:00-04:00,515.372,163.8125,1.1875,0,,,,,
2011-04-20 11:41:00-04:00,408.33618,161.9375,1.625,0.0625,,,,,
2011-04-20 11:42:00-04:00,497.941,160.875,2.125,0.25,,,,,
2011-04-20 11:43:00-04:00,556.31134,160.375,2.1875,0.3125,,,,,
2011-04-20 11:44:00-04:00,472.7245,159.9375,2.375,0.3125,,,,,
2011-04-20 11:45:00-04:00,514.46466,159.875,2.25,0.3125,,,,,
2011-04-20 11:46:00-04:00,543.1345,158.625,2.875,0.5625,,,,,
2011-04-20 11:47:00-04:00,530.4255,158.75,2.125,0.1875,,,,,
2011-04-20 11:48:00-04:00,692.8165,158.75,2.25,0.4375,,,,,
2011-04-20 11:49:00-04:00,626.8848,157.625,2.5,0.5,,,,,
2011-04-20 11:50:00-04:00,624.85333,157.25,2.5,0.5625,,,,,
2011-04-20 11:51:00-04:00,585.2888,110.375,2.375,0.625,,,,,
2011-04-20 11:52:00-04:00,466.706,7,2.2666667,0.46666667,,,,,
2011-04-20 11:53:00-04:00,465.49634,6.875,2.5625,0.875,,,,,
2011-04-20 11:54:00-04:00,345.15784,6.625,2.5,0.625,,,,,
2011-04-20 11:55:00-04:00,284.47183,6.3125,2.3125,0.375,,,,,
2011-04-20 11:56:00-04:00,277.12933,6.3125,2.375,0.375,,,,,
2011-04-20 11:57:00-04:00,225.8915,6.0625,2.375,0.375,,,,,
2011-04-20 11:58:00-04:00,226.17984,6.0625,2.6875,0.5,,,,,
2011-04-20 11:59:00-04:00,225.53033,6,2.75,0.5,,,,,
2011-04-20 12:00:00-04:00,220.71634,6.0625,2.625,0.5625,,,,,
2011-04-20 12:01:00-04:00,218.07184,6.0625,2.6875,0.4375,,,,,
2011-04-20 12:02:00-04:00,223.23534,6.1875,2.625,0.4375,,,,,
2011-04-20 12:03:00-04:00,226.1685,6.25,2.625,0.5625,,,,,
2011-04-20 12:04:00-04:00,226.50717,6.0666666,2.6,0.6666667,,,,,
2011-04-20 12:05:00-04:00,583.7998,6.875,2.5625,0.75,,,,,
2011-04-20 12:06:00-04:00,677.2515,7,2.375,0.75,,,,,
2011-04-20 12:07:00-04:00,671.3135,7,2.1875,0.625,,,,,
2011-04-20 12:08:00-04:00,667.0547,7,2,0.375,,,,,
2011-04-20 12:09:00-04:00,663.116,7,1.3125,0.125,,,,,
2011-04-20 12:10:00-04:00,761.58734,7.3125,1.4375,0.5,,,,,
2011-04-20 12:11:00-04:00,660.5442,7,1.5,0.0625,,,,,
2011-04-20 12:12:00-04:00,740.174,7.25,1.3125,0.25,,,,,
2011-04-20 12:13:00-04:00,678.11914,7,0.8125,0,,,,,
2011-04-20 12:14:00-04:00,642.0605,6.9333334,1.4666667,0.2,,,,,
2011-04-20 12:15:00-04:00,758.25867,7.1875,1.0625,0.125,,,,,
2011-04-20 12:16:00-04:00,650.713,7,1.4375,0.1875,,,,,
2011-04-20 12:17:00-04:00,772.13684,7.2352943,1,0.23529412,,,,,
2011-04-20 12:18:00-04:00,691.3252,7,1,0.2,,,,,
2011-04-20 12:19:00-04:00,845.9038,7.3125,0.75,0.25,,,,,
2011-04-20 12:20:00-04:00,747.3508,7,0.9375,0.0625,,,,,
2011-04-20 12:21:00-04:00,837.3335,7.1875,1.0625,0.125,,,,,
2011-04-20 12:22:00-04:00,739.92114,7,0.375,0,,,,,
2011-04-20 12:23:00-04:00,847.29584,7.25,0.6875,0.125,,,,,
2011-04-20 12:24:00-04:00,733.8833,7,0.5625,0,,,,,
2011-04-20 12:25:00-04:00,930.10547,85.375,0.625,0.3125,,,,,
2011-04-20 12:26:00-04:00,981.7582,179.8,0.2,0,,,,,
2011-04-20 12:27:00-04:00,1017.4553,171.0625,1.375,0.125,,,,,
2011-04-20 12:28:00-04:00,1019.99115,168.25,0.375,0,,,,,
2011-04-20 12:29:00-04:00,996.3043,167.875,1.1875,0,,,,,
2011-04-20 12:30:00-04:00,1042.1136,168.0625,2.0625,0.0625,,,,,
2011-04-20 12:31:00-04:00,997.079,166.0625,1.9375,0.0625,,,,,
2011-04-20 12:32:00-04:00,1125.3107,164.9375,1.25,0,,,,,
2011-04-20 12:33:00-04:00,1059.6172,162.5,0.6875,0,,,,,
2011-04-20 12:34:00-04:00,1039.7227,161.875,0.5,0.0625,,,,,
2011-04-20 12:35:00-04:00,921.5598,160.8125,0.3125,0.0625,,,,,
2011-04-20 12:36:00-04:00,1073.0757,160.9375,0.5625,0.125,,,,,
2011-04-20 12:37:00-04:00,960.2765,160.0625,0.5,0,,,,,
2011-04-20 12:38:00-04:00,1146.0797,160.25,0.8125,0.1875,,,,,
2011-04-20 12:39:00-04:00,2612.4507,164,5.266667,0.33333334,,,,,
2011-04-20 12:40:00-04:00,2053.488,161.75,3,0.4375,,,,,
2011-04-20 12:41:00-04:00,998.0258,158.875,0.75,0,,,,,
2011-04-20 12:42:00-04:00,1122.8777,158.5625,0.4375,0,,,,,
2011-04-20 12:43:00-04:00,1017.82465,158.4,0.53333336,0,,,,,
2011-04-20 12:44:00-04:00,1047.2412,158.125,1.25,0,,,,,
2011-04-20 12:45:00-04:00,722.94965,16.5,1.3125,0,,,,,
2011-04-20 12:46:00-04:00,833.7637,7.25,1,0,,,,,
2011-04-20 12:47:00-04:00,751.58203,7.0625,0.6875,0,,,,,
2011-04-20 12:48:00-04:00,792.197,7.125,0.4375,0.0625,,,,,
2011-04-20 12:49:00-04:00,911.9003,7.3125,0.9375,0.0625,,,,,
2011-04-20 12:50:00-04:00,880.2052,7,1,0.0625,,,,,
2011-04-20 12:51:00-04:00,878.64716,7.125,0.75,0,,,,,
2011-04-20 12:52:00-04:00,655.7598,7,1.1875,0,,,,,
2011-04-20 12:53:00-04:00,734.3312,7,1.25,0,,,,,
2011-04-20 12:54:00-04:00,740.2703,7,0.5,0,,,,,
2011-04-20 12:55:00-04:00,781.8098,7,0.5,0,,,,,
2011-04-20 12:56:00-04:00,785.493,7,1,0,,,,,
2011-04-20 12:57:00-04:00,787.3902,7,0.75,0.0625,,,,,
2011-04-20 12:58:00-04:00,784.2225,7,0.625,0,,,,,
2011-04-20 12:59:00-04:00,807.3488,7.0625,0.75,0.0625,,,,,
2011-04-20 13:00:00-04:00,838.3555,7.125,1.1875,0,,,,,
2011-04-20 13:01:00-04:00,870.904,7,1.2,0.13333334,,,,,
2011-04-20 13:02:00-04:00,869.53467,7.0625,0.875,0,,,,,
2011-04-20 13:03:00-04:00,878.9873,7,0.875,0,,,,,
2011-04-20 13:04:00-04:00,1022.755,7.5,0.875,0,,,,,
2011-04-20 13:05:00-04:00,1190.39,7.9375,0.5,0,,,,,
2011-04-20 13:06:00-04:00,1188.3044,7.9375,0.9375,0,,,,,
2011-04-20 13:07:00-04:00,1183.7333,8,1.625,0.1875,,,,,
2011-04-20 13:08:00-04:00,769.20435,7.0625,2.0625,0.0625,,,,,
2011-04-20 13:09:00-04:00,777.98785,7.125,2,0.3125,,,,,
2011-04-20 13:10:00-04:00,235.64383,6.375,2.4375,0.0625,,,,,
2011-04-20 13:11:00-04:00,97.408165,6.0625,2.5625,0.125,,,,,
2011-04-20 13:12:00-04:00,85.83667,6.0625,2.1875,0,,,,,
2011-04-20 13:13:00-04:00,35.898,6.2,2,0.06666667,,,,,
2011-04-20 13:14:00-04:00,35.861,6.125,2,0,,,,,
2011-04-20 13:15:00-04:00,35.905167,6.0625,2.0625,0.0625,,,,,
2011-04-20 13:16:00-04:00,35.922,6,2,0.0625,,,,,
2011-04-20 13:17:00-04:00,35.954334,6.0625,2.0625,0,,,,,
2011-04-20 13:18:00-04:00,57.494167,90.8125,1.875,0,,,,,
2011-04-20 13:19:00-04:00,271.1875,181.75,2.125,0.0625,,,,,
2011-04-20 13:20:00-04:00,261.81766,169.5625,2.25,0.0625,,,,,
2011-04-20 13:21:00-04:00,258.57666,165.6875,2.1875,0,,,,,
2011-04-20 13:22:00-04:00,257.02216,164,2.2,0,,,,,
2011-04-20 13:23:00-04:00,256.29733,163.3125,2.1875,0,,,,,
2011-04-20 13:24:00-04:00,256.094,162.1875,2,0,,,,,
2011-04-20 13:25:00-04:00,255.1835,161.5625,2.0625,0.0625,,,,,
2011-04-20 13:26:00-04:00,254.83833,160.4375,2.0625,0,,,,,
2011-04-20 13:27:00-04:00,253.95317,159.375,2.0625,0,,,,,
2011-04-20 13:28:00-04:00,252.5425,158.625,2.125,0,,,,,
2011-04-20 13:29:00-04:00,251.90784,157.93333,2.2,0,,,,,
2011-04-20 13:30:00-04:00,251.65733,157.875,2.0625,0.0625,,,,,
2011-04-20 13:31:00-04:00,250.92383,157.125,2.375,0.0625,,,,,
2011-04-20 13:32:00-04:00,775.31714,158.625,2.0625,0.1875,,,,,
2011-04-20 13:33:00-04:00,795.8205,158,2,0.125,,,,,
2011-04-20 13:34:00-04:00,792.7685,158.0625,2,0.125,,,,,
2011-04-20 13:35:00-04:00,792.3575,157.375,2,0.0625,,,,,
2011-04-20 13:36:00-04:00,794.25885,157.125,2,0.125,,,,,
2011-04-20 13:37:00-04:00,794.9255,157.3125,2,0.0625,,,,,
2011-04-20 13:38:00-04:00,153.53667,43.5625,2,0,,,,,
2011-04-20 13:39:00-04:00,43.469666,6,2,0.0625,,,,,
2011-04-20 13:40:00-04:00,43.4975,6.1875,2.0625,0,,,,,
2011-04-20 13:41:00-04:00,43.476665,6.0666666,2.1333334,0.06666667,,,,,
2011-04-20 13:42:00-04:00,42.18833,6.125,2.125,0,,,,,
2011-04-20 13:43:00-04:00,588.07916,25.4375,2,0.1875,,,,,
2011-04-20 13:44:00-04:00,574.871,7,2,0.0625,,,,,
2011-04-20 13:45:00-04:00,574.35614,11.625,2.0625,0.0625,,,,,
2011-04-20 13:46:00-04:00,597.3335,7,1.9375,0.0625,,,,,
2011-04-20 13:47:00-04:00,588.30035,7,2,0.125,,,,,
2011-04-20 13:48:00-04:00,687.157,7.25,2,0.25,,,,,
2011-04-20 13:49:00-04:00,590.7955,7,2,0.125,,,,,
2011-04-20 13:50:00-04:00,685.7107,7.266667,1.8666667,0.13333334,,,,,
2011-04-20 13:51:00-04:00,592.9423,7,1.9375,0.0625,,,,,
2011-04-20 13:52:00-04:00,658.62317,7.1875,1.9375,0.25,,,,,
2011-04-20 13:53:00-04:00,613.1063,7.0625,2,0.375,,,,,
2011-04-20 13:54:00-04:00,583.34735,7,1.875,0.125,,,,,
