Timestamp,main,Refrigerator,Dish Washer,Microwave
2011-04-20 15:04:00-04:00,437.912,158.85715,0,45
2011-04-20 15:05:00-04:00,436.22516,157.9375,0.125,44.9375
2011-04-20 15:06:00-04:00,436.289,157.6,0.06666667,44.866665
2011-04-20 15:07:00-04:00,436.65918,156.6,0.06666667,45
2011-04-20 15:08:00-04:00,434.5885,155.66667,0.13333334,44.933334
2011-04-20 15:09:00-04:00,433.919,155.375,0.0625,44.9375
2011-04-20 15:10:00-04:00,433.08585,155,0.06666667,45
2011-04-20 15:11:00-04:00,432.03983,154.6875,0.125,45
2011-04-20 15:12:00-04:00,440.919,155.0625,0.1875,45.375
2011-04-20 15:13:00-04:00,449.87933,155.75,0.25,45.75
2011-04-20 15:14:00-04:00,429.66718,152.33333,0.13333334,45
2011-04-20 15:15:00-04:00,428.41434,152.26666,0.06666667,45
2011-04-20 15:16:00-04:00,356.38882,78.9375,0.0625,44.625
2011-04-20 15:17:00-04:00,274.69116,6.0625,0.1875,44.125
2011-04-20 15:18:00-04:00,274.504,6,0.1875,44
2011-04-20 15:19:00-04:00,275.11618,6,0.13333334,44.466667
2011-04-20 15:20:00-04:00,276.64734,6.125,0,44.25
2011-04-20 15:21:00-04:00,287.58734,6.5625,0,45.5625
2011-04-20 15:22:00-04:00,281.44385,6.125,0.0625,44.75
2011-04-20 15:23:00-04:00,275.8575,6.125,0,44.1875
2011-04-20 15:24:00-04:00,275.70834,6.0625,0.0625,44.3125
2011-04-20 15:25:00-04:00,275.47415,6,0,44.1875
2011-04-20 15:26:00-04:00,275.15417,6,0,44.1875
2011-04-20 15:27:00-04:00,274.42166,6.0625,0.125,44.25
2011-04-20 15:28:00-04:00,289.27316,6.6666665,0,45.933334
2011-04-20 15:29:00-04:00,275.83768,6.0625,0,44.5625
2011-04-20 15:30:00-04:00,275.49567,6.0625,0.0625,44.3125
2011-04-20 15:31:00-04:00,275.0355,6,0.0625,44.3125
2011-04-20 15:32:00-04:00,271.413,6.125,0,44.125
2011-04-20 15:33:00-04:00,269.92984,6.0625,0,44.0625
2011-04-20 15:34:00-04:00,269.70383,6,0,44.25
2011-04-20 15:35:00-04:00,269.80316,6,0,44.375
2011-04-20 15:36:00-04:00,272.21118,6.0625,0.0625,45.125
2011-04-20 15:37:00-04:00,284.25967,6.8,0.13333334,46
2011-04-20 15:38:00-04:00,273.52866,6,0,44.3125
2011-04-20 15:39:00-04:00,273.27933,6,0,44.3125
2011-04-20 15:40:00-04:00,272.19666,6.125,0,44.4375
2011-04-20 15:41:00-04:00,272.1975,6,0,44.25
2011-04-20 15:42:00-04:00,272.0375,6.0625,0,44.1875
2011-04-20 15:43:00-04:00,279.08533,6.25,0,44.9375
2011-04-20 15:44:00-04:00,281.94034,6.3125,0.0625,45.125
2011-04-20 15:45:00-04:00,272.4295,6.1875,0.125,44.125
2011-04-20 15:46:00-04:00,272.62683,6,0,44.1875
2011-04-20 15:47:00-04:00,272.9345,6,0,44.2
2011-04-20 15:48:00-04:00,430.03717,135.5,0,44.9375
2011-04-20 15:49:00-04:00,441.62466,169.93333,0,45
2011-04-20 15:50:00-04:00,436.76282,164.6875,0,45
2011-04-20 15:51:00-04:00,433.68018,163.2,0,45
2011-04-20 15:52:00-04:00,433.59067,162.93333,0,45
2011-04-20 15:53:00-04:00,431.99133,161.46666,0,45
2011-04-20 15:54:00-04:00,430.676,160.46666,0,45
2011-04-20 15:55:00-04:00,452.29083,162.375,0,46
2011-04-20 15:56:00-04:00,434.24582,158.75,0,45.1875
2011-04-20 15:57:00-04:00,429.29333,157.93333,0,45
2011-04-20 15:58:00-04:00,428.81232,157.8125,0,45
2011-04-20 15:59:00-04:00,428.77216,157.13333,0,45
2011-04-20 16:00:00-04:00,428.04034,156.33333,0,45
2011-04-20 16:01:00-04:00,427.578,155.9375,0,45
2011-04-20 16:02:00-04:00,427.76584,155.5625,0,45
2011-04-20 16:03:00-04:00,449.25967,158.53334,0.33333334,46
2011-04-20 16:04:00-04:00,429.42282,155.5,0.0625,45.125
2011-04-20 16:05:00-04:00,426.31,154.875,0,45
2011-04-20 16:06:00-04:00,425.599,154.3125,0,45
2011-04-20 16:07:00-04:00,415.64185,144.375,0,44.9375
2011-04-20 16:08:00-04:00,270.25516,6.125,0,44.25
2011-04-20 16:09:00-04:00,269.18918,6.0625,0,44.375
2011-04-20 16:10:00-04:00,280.51733,6.5625,0.0625,45.6875
2011-04-20 16:11:00-04:00,273.027,6.1875,0,44.6875
2011-04-20 16:12:00-04:00,268.95734,6,0,44.6
2011-04-20 16:13:00-04:00,271.37317,6.0625,0,44.5625
2011-04-20 16:14:00-04:00,272.52267,6.0625,0,44.5
2011-04-20 16:15:00-04:00,272.3915,6.0625,0,44.625
2011-04-20 16:16:00-04:00,272.60434,6.0625,0,44.5625
2011-04-20 16:17:00-04:00,272.53635,6.0625,0,44.3125
2011-04-20 16:18:00-04:00,284.00067,6.5,0,45.6875
2011-04-20 16:19:00-04:00,277.8175,6.1875,0.0625,45
2011-04-20 16:20:00-04:00,272.70667,6,0,44.0625
2011-04-20 16:21:00-04:00,272.4495,6,0,44.3125
2011-04-20 16:22:00-04:00,273.61282,6,0,44.4375
2011-04-20 16:23:00-04:00,273.273,6.0666666,0,44.133335
2011-04-20 16:24:00-04:00,272.52734,6.0625,0,44.4375
2011-04-20 16:25:00-04:00,280.72015,6.5625,0.0625,45.5625
2011-04-20 16:26:00-04:00,281.33667,6.3125,0.0625,45.3125
2011-04-20 16:27:00-04:00,278.42618,6.375,0,45
2011-04-20 16:28:00-04:00,278.79767,6.375,0.125,45
2011-04-20 16:29:00-04:00,279.46182,6.375,0.0625,45
2011-04-20 16:30:00-04:00,282.63016,6.1875,0,45.0625
2011-04-20 16:31:00-04:00,284.99933,6.3125,0,45
2011-04-20 16:32:00-04:00,289.36768,6.1875,0.1875,45
2011-04-20 16:33:00-04:00,289.24216,6.5,0,45
2011-04-20 16:34:00-04:00,289.18582,6.375,0.0625,45
2011-04-20 16:35:00-04:00,289.0615,6.266667,0,45
2011-04-20 16:36:00-04:00,288.97284,6.375,0.125,45
2011-04-20 16:37:00-04:00,289.0505,6.375,0.0625,45
2011-04-20 16:38:00-04:00,289.1775,6.4375,0,45
2011-04-20 16:39:00-04:00,289.1795,6.375,0,45
2011-04-20 16:40:00-04:00,346.55518,72.3125,0,45.375
2011-04-20 16:41:00-04:00,466.3635,177.0625,0.0625,45.6875
2011-04-20 16:42:00-04:00,457.59933,170.3125,0.0625,45.8125
2011-04-20 16:43:00-04:00,416.256,167.86667,0.06666667,30
2011-04-20 16:44:00-04:00,290.17883,166.6875,0.0625,6
2011-04-20 16:45:00-04:00,289.48218,165.5,0,6
2011-04-20 16:46:00-04:00,288.58966,164.375,0.0625,6
2011-04-20 16:47:00-04:00,287.19818,163.9375,0,6
2011-04-20 16:48:00-04:00,290.12952,164.125,0,5.6875
2011-04-20 16:49:00-04:00,291.65216,163.75,0.0625,4.9375
2011-04-20 16:50:00-04:00,282.88184,162.4,0.06666667,4.9333334
2011-04-20 16:51:00-04:00,270.32584,161.375,0.125,4.9375
2011-04-20 16:52:00-04:00,269.01883,160.625,0,5
2011-04-20 16:53:00-04:00,268.8945,159.6875,0,4.875
2011-04-20 16:54:00-04:00,268.5805,159.125,0,5
2011-04-20 16:55:00-04:00,268.08566,158.25,0.0625,5
2011-04-20 16:56:00-04:00,267.68066,158.0625,0,5
2011-04-20 16:57:00-04:00,266.99634,157.0625,0,4.6875
2011-04-20 16:58:00-04:00,266.764,156.4375,0.0625,4.75
2011-04-20 16:59:00-04:00,266.45218,155.875,0.0625,4.8125
2011-04-20 17:00:00-04:00,129.677,62.3125,0,4.375
2011-04-20 17:01:00-04:00,37.352665,6.0625,0.125,4
2011-04-20 17:02:00-04:00,37.259167,6.125,0.0625,4.1875
2011-04-20 17:03:00-04:00,37.385666,6,0.125,4.1875
2011-04-20 17:04:00-04:00,37.331333,6.0625,0.0625,4
2011-04-20 17:05:00-04:00,37.363335,6.0625,0.125,4
2011-04-20 17:06:00-04:00,37.325,6.0625,0.0625,4
2011-04-20 17:07:00-04:00,37.342667,6.25,0.1875,4.0625
2011-04-20 17:08:00-04:00,37.258335,6.1875,0,4.125
2011-04-20 17:09:00-04:00,37.330334,6.125,0,4
2011-04-20 17:10:00-04:00,37.326836,6.1875,0.0625,4.0625
2011-04-20 17:11:00-04:00,37.2785,6,0.125,4
2011-04-20 17:12:00-04:00,37.2065,6.0625,0.0625,4.0625
2011-04-20 17:13:00-04:00,77.529335,6.1875,0.0625,4.1875
2011-04-20 17:14:00-04:00,78.7525,6.1875,0.125,4
2011-04-20 17:15:00-04:00,78.500336,6.375,0.0625,4.0625
2011-04-20 17:16:00-04:00,78.41867,6.133333,0.13333334,4.133333
2011-04-20 17:17:00-04:00,78.26083,6.375,0.0625,4
2011-04-20 17:18:00-04:00,77.87283,6.3125,0,4.125
2011-04-20 17:19:00-04:00,77.44683,6.375,0.0625,4.0625
2011-04-20 17:20:00-04:00,77.3895,6.3125,0.0625,4.125
2011-04-20 17:21:00-04:00,77.09683,6.375,0.0625,4.0625
2011-04-20 17:22:00-04:00,77.148834,6.1875,0,4
2011-04-20 17:23:00-04:00,118.50066,6.125,0.125,4.3125
2011-04-20 17:24:00-04:00,251.24716,6.625,0.1875,5
2011-04-20 17:25:00-04:00,262.95282,6.5,0.5,5
2011-04-20 17:26:00-04:00,269.2755,6.6875,0.3125,5
2011-04-20 17:27:00-04:00,276.179,17.8125,0.1875,5
2011-04-20 17:28:00-04:00,266.81818,6.4375,0,5
2011-04-20 17:29:00-04:00,269.96317,6.3125,0.0625,5
2011-04-20 17:30:00-04:00,275.9825,6.6,0.33333334,5
2011-04-20 17:31:00-04:00,383.66116,94.5,0.3125,5.125
2011-04-20 17:32:00-04:00,464.12634,177,0.375,5.1875
2011-04-20 17:33:00-04:00,458.18582,170.125,0.4375,5.1875
2011-04-20 17:34:00-04:00,457.7365,167.5,0.3125,5.0625
2011-04-20 17:35:00-04:00,454.7095,166.625,0.1875,5.1875
2011-04-20 17:36:00-04:00,454.1025,167.4375,0.5,5.1875
2011-04-20 17:37:00-04:00,451.3765,164.4375,0.3125,5.1875
2011-04-20 17:38:00-04:00,450.58667,162.4375,0.1875,5.0625
2011-04-20 17:39:00-04:00,449.98233,161.25,0.125,5.125
2011-04-20 17:40:00-04:00,451.55783,160,0.25,5
2011-04-20 17:41:00-04:00,451.69666,160,0.2,5.133333
2011-04-20 17:42:00-04:00,449.6415,158.76471,0.3529412,5.117647
2011-04-20 17:43:00-04:00,446.46884,158.26666,0.13333334,5.133333
2011-04-20 17:44:00-04:00,445.745,157.6875,0.125,5
2011-04-20 17:45:00-04:00,444.49185,157.375,0.1875,5.125
2011-04-20 17:46:00-04:00,442.99884,157,0.3125,5
2011-04-20 17:47:00-04:00,444.51117,156.25,0.125,5.125
2011-04-20 17:48:00-04:00,444.0365,156.6875,0.3125,5.0625
2011-04-20 17:49:00-04:00,443.617,156.6875,0.1875,5.1875
2011-04-20 17:50:00-04:00,443.16232,156.8125,0.0625,5.125
2011-04-20 17:51:00-04:00,441.55634,156.5,0,5.0625
2011-04-20 17:52:00-04:00,413.9935,119.125,0,5
2011-04-20 17:53:00-04:00,246.85583,6,0.06666667,5
2011-04-20 17:54:00-04:00,244.612,6.1875,0,5
2011-04-20 17:55:00-04:00,244.22116,6.0625,0,5
2011-04-20 17:56:00-04:00,246.0525,6.0625,0,5
2011-04-20 17:57:00-04:00,245.41383,6.125,0.125,5
2011-04-20 17:58:00-04:00,239.87784,6.125,0.125,5
2011-04-20 17:59:00-04:00,238.33884,6,0.1875,5
2011-04-20 18:00:00-04:00,238.799,6.125,0.125,5
2011-04-20 18:01:00-04:00,238.25816,6.1875,0,5
2011-04-20 18:02:00-04:00,238.414,6.0625,0.0625,5
2011-04-20 18:03:00-04:00,246.22234,11,0.06666667,5
2011-04-20 18:04:00-04:00,243.96967,6.0625,0,4.9375
2011-04-20 18:05:00-04:00,244.05383,6.1875,0,4.9375
2011-04-20 18:06:00-04:00,243.78133,6.1875,0.0625,5
2011-04-20 18:07:00-04:00,242.90916,6.25,0,5
2011-04-20 18:08:00-04:00,242.13034,6.125,0.125,5
2011-04-20 18:09:00-04:00,242.22783,6.125,0.0625,5
2011-04-20 18:10:00-04:00,242.8135,6.125,0.0625,5
2011-04-20 18:11:00-04:00,243.11566,6.0625,0.0625,5
2011-04-20 18:12:00-04:00,242.62683,6.125,0.125,5
2011-04-20 18:13:00-04:00,243.09666,6.2,0.13333334,5
2011-04-20 18:14:00-04:00,242.9995,6.25,0.125,5
2011-04-20 18:15:00-04:00,239.44234,6.3125,0.1875,5
2011-04-20 18:16:00-04:00,233.95583,6.125,0.0625,4.9375
2011-04-20 18:17:00-04:00,232.68083,6.0625,0.125,5
2011-04-20 18:18:00-04:00,232.90533,6.0625,0.125,5
2011-04-20 18:19:00-04:00,233.5715,6.25,0,5
2011-04-20 18:20:00-04:00,236.25783,6.1875,0.0625,5
2011-04-20 18:21:00-04:00,238.95667,6.1875,0.0625,5
2011-04-20 18:22:00-04:00,242.00917,6.0625,0,5
2011-04-20 18:23:00-04:00,304.29517,50.25,0,5
2011-04-20 18:24:00-04:00,427.782,178.5,0,5.0625
2011-04-20 18:25:00-04:00,416.44183,167.5625,0,5
2011-04-20 18:26:00-04:00,414.7645,165.13333,0,5.0666666
2011-04-20 18:27:00-04:00,413.5175,163.4375,0,5
2011-04-20 18:28:00-04:00,413.41934,163.375,0,5
2011-04-20 18:29:00-04:00,411.858,162,0,5
2011-04-20 18:30:00-04:00,411.10834,161.625,0,5
2011-04-20 18:31:00-04:00,409.77716,160.75,0,5
2011-04-20 18:32:00-04:00,408.732,159.375,0,5
2011-04-20 18:33:00-04:00,408.90952,158.5,0.0625,5
2011-04-20 18:34:00-04:00,405.35568,157.5625,0,5
2011-04-20 18:35:00-04:00,404.92334,157.0625,0,5
2011-04-20 18:36:00-04:00,405.50934,157,0,5
2011-04-20 18:37:00-04:00,404.98468,156.3125,0,5
2011-04-20 18:38:00-04:00,404.90735,156.0625,0,5
2011-04-20 18:39:00-04:00,404.4745,155.9375,0,5
2011-04-20 18:40:00-04:00,406.9555,156.3125,0.0625,5
2011-04-20 18:41:00-04:00,406.33734,155.875,0,5
2011-04-20 18:42:00-04:00,406.56033,155.625,0.0625,5
2011-04-20 18:43:00-04:00,406.15884,154.9375,0,5
2011-04-20 18:44:00-04:00,243.37033,15.3125,0,5
2011-04-20 18:45:00-04:00,243.02184,6.0625,0,5
2011-04-20 18:46:00-04:00,242.15083,6.125,0,5
2011-04-20 18:47:00-04:00,241.53383,6.0625,0.0625,4.9375
2011-04-20 18:48:00-04:00,242.17517,6,0,5
2011-04-20 18:49:00-04:00,241.46033,6.1875,0.0625,5
2011-04-20 18:50:00-04:00,241.4275,6.0666666,0,5
2011-04-20 18:51:00-04:00,238.54167,6.1875,0,4.9375
2011-04-20 18:52:00-04:00,237.5375,6.2352943,0,4.882353
2011-04-20 18:53:00-04:00,237.43,6,0,5
2011-04-20 18:54:00-04:00,238.0885,6.3125,0,5
2011-04-20 18:55:00-04:00,237.94566,6.375,0.0625,4.9375
2011-04-20 18:56:00-04:00,239.3295,6.125,0,5
2011-04-20 18:57:00-04:00,242.23534,6,0,5
2011-04-20 18:58:00-04:00,241.29584,6.0625,0,5
2011-04-20 18:59:00-04:00,241.98517,6,0,5
2011-04-20 19:00:00-04:00,241.0955,6.1875,0,5
2011-04-20 19:01:00-04:00,240.58,6.0625,0,5
2011-04-20 19:02:00-04:00,240.59267,6.0625,0,5
2011-04-20 19:03:00-04:00,190.9245,6.1875,0.0625,4.75
2011-04-20 19:04:00-04:00,55.791332,6,0.125,4
2011-04-20 19:05:00-04:00,55.725166,6,0,4
2011-04-20 19:06:00-04:00,55.706833,6.0625,0,4
2011-04-20 19:07:00-04:00,55.724667,6,0.0625,4.0625
2011-04-20 19:08:00-04:00,55.694,6,0.0625,4.125
2011-04-20 19:09:00-04:00,55.547,6,0.125,4
2011-04-20 19:10:00-04:00,55.8145,6.1875,0,4
2011-04-20 19:11:00-04:00,55.83433,6.0666666,0,4
2011-04-20 19:12:00-04:00,55.7945,6,0.0625,4.125
2011-04-20 19:13:00-04:00,55.616333,6,0,4.125
2011-04-20 19:14:00-04:00,55.8865,6.125,0.0625,4
2011-04-20 19:15:00-04:00,55.775085,6,0.0625,4
2011-04-20 19:16:00-04:00,136.28416,49.5625,0,4.25
2011-04-20 19:17:00-04:00,303.29984,179.1875,0.0625,4.875
2011-04-20 19:18:00-04:00,295.81885,169.6875,0.0625,4.875
2011-04-20 19:19:00-04:00,292.70715,165.625,0,4.9375
2011-04-20 19:20:00-04:00,291.7905,165.25,0.0625,4.5625
2011-04-20 19:21:00-04:00,290.50916,163.4375,0.0625,4.8125
2011-04-20 19:22:00-04:00,289.81082,162.66667,0.13333334,4.6666665
2011-04-20 19:23:00-04:00,289.07266,161.3125,0,4.875
2011-04-20 19:24:00-04:00,288.40085,160.3125,0.1875,4.6875
2011-04-20 19:25:00-04:00,287.3735,159.375,0.0625,4.75
2011-04-20 19:26:00-04:00,286.78568,158.8125,0.0625,4.8125
2011-04-20 19:27:00-04:00,285.9665,158.5,0,4.6875
2011-04-20 19:28:00-04:00,285.12234,157.8125,0,4.625
2011-04-20 19:29:00-04:00,284.46918,157.5,0,4.875
2011-04-20 19:30:00-04:00,283.91867,156.5625,0.0625,4.4375
2011-04-20 19:31:00-04:00,283.43567,156.1875,0.0625,4.6875
2011-04-20 19:32:00-04:00,283.03885,156.375,0,4.875
2011-04-20 19:33:00-04:00,282.28784,156.1875,0.0625,4.5625
2011-04-20 19:34:00-04:00,281.67065,155.13333,0,4.6
2011-04-20 19:35:00-04:00,280.46133,154.6875,0.0625,4.5
2011-04-20 19:36:00-04:00,181.318,79.6875,0.0625,4.125
2011-04-20 19:37:00-04:00,55.374332,6,0,4
2011-04-20 19:38:00-04:00,55.344166,6,0,4
2011-04-20 19:39:00-04:00,55.3425,6,0,4
2011-04-20 19:40:00-04:00,55.234165,6,0,4
2011-04-20 19:41:00-04:00,55.143833,6.0625,0,4
2011-04-20 19:42:00-04:00,55.066,6,0,4
2011-04-20 19:43:00-04:00,55.038166,6,0,4
2011-04-20 19:44:00-04:00,55.009335,6.0666666,0,4
2011-04-20 19:45:00-04:00,55.02183,6,0.0625,4
2011-04-20 19:46:00-04:00,55.078667,6,0,4
2011-04-20 19:47:00-04:00,55.098335,6,0,4
2011-04-20 19:48:00-04:00,55.0435,6,0,4
2011-04-20 19:49:00-04:00,55.119835,6.0625,0,4.0625
2011-04-20 19:50:00-04:00,55.149666,6,0,4
2011-04-20 19:51:00-04:00,55.163834,6,0.0625,4
2011-04-20 19:52:00-04:00,55.0555,6,0,4
2011-04-20 19:53:00-04:00,55.009834,6,0,4.0625
2011-04-20 19:54:00-04:00,54.66567,6,0,4
2011-04-20 19:55:00-04:00,54.948166,6,0,4
2011-04-20 19:56:00-04:00,55.0835,6.0625,0,4
2011-04-20 19:57:00-04:00,55.161335,6,0,4
2011-04-20 19:58:00-04:00,55.1115,6,0,4
2011-04-20 19:59:00-04:00,55.176666,6,0.0625,4.0625
2011-04-20 20:00:00-04:00,55.045002,6,0,4.0625
2011-04-20 20:01:00-04:00,55.024166,6,0,4
2011-04-20 20:02:00-04:00,54.8745,6,0,4
2011-04-20 20:03:00-04:00,55.011166,6.0625,0,4
2011-04-20 20:04:00-04:00,55.037,6,0,4
2011-04-20 20:05:00-04:00,55.025833,6,0,4
2011-04-20 20:06:00-04:00,55.06283,6,0,4
2011-04-20 20:07:00-04:00,55.053333,6,0.0625,4
2011-04-20 20:08:00-04:00,55.103832,6,0,4
2011-04-20 20:09:00-04:00,174.94116,94.0625,0,4.375
2011-04-20 20:10:00-04:00,296.63266,174.625,0,4.9375
2011-04-20 20:11:00-04:00,289.63882,165.6875,0,4.25
2011-04-20 20:12:00-04:00,287.284,163.0625,0.0625,4.8125
2011-04-20 20:13:00-04:00,286.1405,161.53334,0.13333334,4.4666667
2011-04-20 20:14:00-04:00,285.99084,161.88235,0.05882353,4.8235292
2011-04-20 20:15:00-04:00,285.31467,161.4375,0,4.4375
2011-04-20 20:16:00-04:00,284.84283,160.4375,0,4.8125
2011-04-20 20:17:00-04:00,283.75467,159.66667,0.06666667,4.733333
2011-04-20 20:18:00-04:00,282.792,158.8125,0.0625,4.875
2011-04-20 20:19:00-04:00,282.4595,158.3125,0,4.875
2011-04-20 20:20:00-04:00,282.12784,156.875,0,4.5625
2011-04-20 20:21:00-04:00,281.68182,156.375,0,4.625
2011-04-20 20:22:00-04:00,281.42117,156.1875,0,4.625
2011-04-20 20:23:00-04:00,281.25217,155,0,4.5
2011-04-20 20:24:00-04:00,381.755,154.5,0.1875,5
2011-04-20 20:25:00-04:00,394.35016,154.3125,0.125,5
2011-04-20 20:26:00-04:00,404.43985,153.875,0.0625,5.0625
2011-04-20 20:27:00-04:00,410.364,153.8,0.06666667,5
2011-04-20 20:28:00-04:00,411.18735,153.125,0,5
2011-04-20 20:29:00-04:00,318.86032,60.9375,0.0625,5
2011-04-20 20:30:00-04:00,250.924,6,0,5
2011-04-20 20:31:00-04:00,248.802,6,0,5
2011-04-20 20:32:00-04:00,249.28917,6,0.0625,5
2011-04-20 20:33:00-04:00,250.04083,6,0.1875,5
2011-04-20 20:34:00-04:00,249.91667,6,0.125,5
2011-04-20 20:35:00-04:00,258.71384,6.0625,0.0625,5
2011-04-20 20:36:00-04:00,312.787,6.3125,0.1875,5
2011-04-20 20:37:00-04:00,317.99817,6.25,0.125,4.9375
2011-04-20 20:38:00-04:00,415.72766,6.625,0.25,5
2011-04-20 20:39:00-04:00,416.63184,6.4375,0.125,5
2011-04-20 20:40:00-04:00,410.3605,6.5,0.0625,5
2011-04-20 20:41:00-04:00,416.29034,6.6,0.13333334,5
2011-04-20 20:42:00-04:00,409.58783,6.375,0.0625,5
2011-04-20 20:43:00-04:00,393.19617,6.375,0.0625,5
2011-04-20 20:44:00-04:00,425.75,6.5625,0.125,4.9375
2011-04-20 20:45:00-04:00,425.31583,6.375,0.1875,5
2011-04-20 20:46:00-04:00,419.40433,6.375,0.0625,5
2011-04-20 20:47:00-04:00,429.02182,6.4375,0.125,5
2011-04-20 20:48:00-04:00,423.88483,6.375,0.3125,5
2011-04-20 20:49:00-04:00,382.306,6.2,0.06666667,5
2011-04-20 20:50:00-04:00,397.07785,6.3125,0.0625,5
2011-04-20 20:51:00-04:00,453.26117,6.375,0.125,5
2011-04-20 20:52:00-04:00,453.82516,6.5625,0.0625,5
2011-04-20 20:53:00-04:00,261.43466,6,0.0625,5
2011-04-20 20:54:00-04:00,432.2213,6.75,0.125,5
2011-04-20 20:55:00-04:00,421.482,6.5625,0.125,5
2011-04-20 20:56:00-04:00,416.76633,6.5625,0.125,5
2011-04-20 20:57:00-04:00,415.38016,6.4,0.2,5
2011-04-20 20:58:00-04:00,413.94348,6.5,0.1875,5
2011-04-20 20:59:00-04:00,416.45184,6.4375,0.25,5
2011-04-20 21:00:00-04:00,386.22968,6.5625,0.375,5
2011-04-20 21:01:00-04:00,390.05182,6.375,0.4375,5
2011-04-20 21:02:00-04:00,585.408,137.5,0.1875,5
2011-04-20 21:03:00-04:00,440.699,171.9375,0.125,5.0625
2011-04-20 21:04:00-04:00,548.71985,166,0.3125,5.0625
2011-04-20 21:05:00-04:00,652.8435,268.8125,0.25,5.375
2011-04-20 21:06:00-04:00,807.4729,426.125,0.0625,6
2011-04-20 21:07:00-04:00,765.09186,418.06668,0.06666667,6
2011-04-20 21:08:00-04:00,910.55865,417.1875,0.0625,6
2011-04-20 21:09:00-04:00,903.2573,416.8125,0.125,5.9375
2011-04-20 21:10:00-04:00,808.0698,417.25,0.0625,5.9375
2011-04-20 21:11:00-04:00,651.13416,417.375,0.0625,6
2011-04-20 21:12:00-04:00,783.69666,416.875,0.125,6
2011-04-20 21:13:00-04:00,783.32166,417.125,0,6
2011-04-20 21:14:00-04:00,768.34686,417.125,0,6
2011-04-20 21:15:00-04:00,1036.9475,416.75,0,6
2011-04-20 21:16:00-04:00,917.8928,416.9375,0.0625,6
2011-04-20 21:17:00-04:00,911.31964,416.86667,0.06666667,6
2011-04-20 21:18:00-04:00,982.052,416.875,0.0625,6
2011-04-20 21:19:00-04:00,1292.8108,417.1875,0,5.9375
2011-04-20 21:20:00-04:00,1371.7427,417,0.125,6
2011-04-20 21:21:00-04:00,1347.422,391.625,0,5.9375
2011-04-20 21:22:00-04:00,987.07983,8.125,0,5
2011-04-20 21:23:00-04:00,983.49365,8.0625,0.1875,5
2011-04-20 21:24:00-04:00,959.22064,8.0625,0,4.9375
2011-04-20 21:25:00-04:00,268.73618,7.25,0.125,5
2011-04-20 21:26:00-04:00,288.4345,7.266667,0,4.9333334
2011-04-20 21:27:00-04:00,275.6865,7.5,0,5
2011-04-20 21:28:00-04:00,239.6005,7.0625,0,5
2011-04-20 21:29:00-04:00,240.21133,7.1875,0,4.9375
2011-04-20 21:30:00-04:00,240.20117,7.125,0,5
2011-04-20 21:31:00-04:00,239.98283,7.125,0,5
2011-04-20 21:32:00-04:00,244.18466,7.1875,0,5
2011-04-20 21:33:00-04:00,246.018,7.125,0,5
2011-04-20 21:34:00-04:00,245.543,7.1875,0.0625,4.9375
2011-04-20 21:35:00-04:00,245.07784,7.25,0,5
2011-04-20 21:36:00-04:00,243.811,7.125,0.1875,5
2011-04-20 21:37:00-04:00,824.55133,8.1875,0.25,5
2011-04-20 21:38:00-04:00,708.6818,8,0.53333336,5
2011-04-20 21:39:00-04:00,704.5125,8,0.125,5
2011-04-20 21:40:00-04:00,713.682,8,0.25,5
2011-04-20 21:41:00-04:00,738.2057,12.5,0.4375,5
2011-04-20 21:42:00-04:00,862.5548,8.3125,0.0625,5
2011-04-20 21:43:00-04:00,757.8605,8,0.125,5
2011-04-20 21:44:00-04:00,750.0695,8,0.25,5
2011-04-20 21:45:00-04:00,852.27,8.3125,0.3125,5
2011-04-20 21:46:00-04:00,753.3325,8,0.4375,5
2011-04-20 21:47:00-04:00,974.078,180.5,0.1875,5.0625
2011-04-20 21:48:00-04:00,1134.7097,204.8125,0.3125,5
2011-04-20 21:49:00-04:00,1126.5995,203.4375,0.375,5.25
2011-04-20 21:50:00-04:00,1256.3918,198.9375,0.25,5.125
2011-04-20 21:51:00-04:00,1098.4169,194.75,0,5.25
2011-04-20 21:52:00-04:00,1044.5292,193.0625,0.125,5
2011-04-20 21:53:00-04:00,973.9213,191.06667,0,5.0666666
2011-04-20 21:54:00-04:00,934.468,188.125,0.1875,5
2011-04-20 21:55:00-04:00,1031.1482,185.6875,0.125,5.125
2011-04-20 21:56:00-04:00,924.37317,185.1875,0.0625,5.0625
2011-04-20 21:57:00-04:00,1030.3285,184.5,0,5.0625
2011-04-20 21:58:00-04:00,924.302,181.125,0.1875,5.0625
2011-04-20 21:59:00-04:00,913.1433,179.3125,0,5
2011-04-20 22:00:00-04:00,1027.101,179.75,0.0625,5
2011-04-20 22:01:00-04:00,913.0472,178.4375,0,5.0625
2011-04-20 22:02:00-04:00,1021.074,176,0.0625,5.0625
2011-04-20 22:03:00-04:00,915.5905,176.4375,0.0625,5
2011-04-20 22:04:00-04:00,973.8367,175.46666,0.06666667,5
2011-04-20 22:05:00-04:00,959.01465,174.0625,0.0625,5.0625
2011-04-20 22:06:00-04:00,909.4345,173.375,0,5
2011-04-20 22:07:00-04:00,1023.4013,172.375,0.1875,5.125
2011-04-20 22:08:00-04:00,908.724,171.3125,0.0625,5.0625
2011-04-20 22:09:00-04:00,1022.9813,170.875,0.125,5.0625
2011-04-20 22:10:00-04:00,909.06683,169.625,0,5
